time_s,north_m,east_m,down_m,v_north_mps,v_east_mps,v_down_mps,q1,q2,q3,q4,p_rad_s,q_rad_s,r_rad_s,temp_c
976.8,-6647.821,8750.268,-756.8078,1.47898,6.62204,7.898236,-0.9136009,0.3943911,0.09365539,-0.03190349,-0.4682736,-0.0005967109,0.0005173376,6.018243
977,-6647.524,8751.591,-755.2282,1.488425,6.615115,7.89762,-0.8941259,0.4367364,0.0950842,-0.02755241,-0.4684814,-0.0006477184,0.0004520514,6.028528
977.2,-6647.226,8752.913,-753.6487,1.497869,6.608189,7.897004,-0.8726796,0.4781413,0.09631217,-0.02313494,-0.4686893,-0.0006922951,0.0003822304,6.038782
977.4,-6646.925,8754.234,-752.0694,1.507312,6.601264,7.896388,-0.8493065,0.5185133,0.09733611,-0.01866035,-0.4688973,-0.0007300379,0.0003085043,6.049036
977.6,-6646.623,8755.554,-750.4902,1.516909,6.594406,7.895772,-0.8240553,0.5577624,0.09815329,-0.01413809,-0.4691055,-0.000760605,0.0002315389,6.05932
977.8,-6646.318,8756.872,-748.9111,1.527026,6.587774,7.895158,-0.7969794,0.5958006,0.09876139,-0.009577723,-0.4693137,-0.0007837193,0.0001520298,6.069574
978,-6646.012,8758.188,-747.3322,1.537568,6.581329,7.894545,-0.7681358,0.6325425,0.09915854,-0.004988945,-0.469522,-0.0007991709,7.069615e-05,6.079828
978.2,-6645.703,8759.505,-745.7533,1.548443,6.575029,7.893931,-0.737586,0.6679054,0.09934331,-0.0003815406,-0.4697303,-0.0008068189,-1.172551e-05,6.090112
978.4,-6645.392,8760.818,-744.1746,1.559578,6.568843,7.893318,-0.7053951,0.7018094,0.09931472,0.004234624,-0.4699388,-0.0008065934,-9.448813e-05,6.100366
978.6,-6645.079,8762.132,-742.5959,1.570914,6.562745,7.892704,-0.6716321,0.7341776,0.09907226,0.008849629,-0.4701474,-0.0007984955,-0.0001768409,6.11062
978.8,-6644.764,8763.444,-741.0175,1.582407,6.556716,7.892091,-0.6363694,0.7649365,0.09861588,0.01345352,-0.470356,-0.000782598,-0.0002580358,6.120874
979,-6644.446,8764.755,-739.4391,1.594022,6.550741,7.891478,-0.5996833,0.7940159,0.09794597,0.01803634,-0.4705648,-0.0007590447,-0.000337335,6.131158
979.2,-6644.126,8766.064,-737.8609,1.605733,6.544807,7.890864,-0.5616531,0.821349,0.0970634,0.02258811,-0.4707737,-0.0007280492,-0.0004140169,6.141412
979.4,-6643.804,8767.373,-736.2828,1.617518,6.538907,7.89025,-0.5223615,0.8468731,0.0959695,0.02709892,-0.4709826,-0.000689893,-0.0004873831,6.151666
979.6,-6643.479,8768.68,-734.7048,1.62936,6.533032,7.889636,-0.4818937,0.870529,0.09466607,0.03155889,-0.4711916,-0.0006449232,-0.0005567649,6.16192
979.8,-6643.152,8769.985,-733.127,1.641247,6.527177,7.889022,-0.4403384,0.8922618,0.09315536,0.03595822,-0.4714008,-0.0005935495,-0.0006215293,6.172174
980,-6642.823,8771.291,-731.5492,1.653168,6.521337,7.888408,-0.3977864,0.9120206,0.09144009,0.04028719,-0.47161,-0.0005362401,-0.0006810846,6.182428
980.2,-6642.491,8772.595,-729.9716,1.665115,6.515509,7.887794,-0.354331,0.9297589,0.08952342,0.04453623,-0.4718193,-0.0004735184,-0.0007348865,6.192682
980.4,-6642.157,8773.896,-728.394,1.677084,6.509691,7.88718,-0.3100679,0.9454345,0.08740897,0.04869587,-0.4720287,-0.0004059575,-0.0007824425,6.202936
980.6,-6641.82,8775.198,-726.8167,1.689068,6.50388,7.886566,-0.2650947,0.9590096,0.08510081,0.05275683,-0.4722382,-0.0003341754,-0.0008233171,6.21319
980.8,-6641.481,8776.498,-725.2394,1.701064,6.498075,7.885952,-0.2195108,0.9704513,0.08260342,0.05670999,-0.4724478,-0.0002588296,-0.0008571354,6.223444
981,-6641.14,8777.798,-723.6623,1.713068,6.492274,7.885338,-0.1734171,0.9797311,0.07992174,0.06054645,-0.4726575,-0.0001806104,-0.0008835871,6.233698
981.2,-6640.796,8779.096,-722.0853,1.72508,6.486476,7.884724,-0.1269161,0.9868256,0.07706112,0.06425751,-0.4728673,-0.0001002358,-0.0009024289,6.243951
981.4,-6640.45,8780.392,-720.5084,1.737097,6.480681,7.88411,-0.08011112,0.991716,0.07402732,0.06783473,-0.4730771,-1.844367e-05,-0.0009134874,6.254205
981.6,-6640.101,8781.688,-718.9316,1.749118,6.474888,7.883497,-0.03310668,0.9943883,0.07082651,0.07126994,-0.4732871,6.40139e-05,-0.0009166608,6.264459
981.8,-6639.75,8782.982,-717.355,1.761141,6.469097,7.882884,0.01399217,0.9948338,0.06746522,0.0745552,-0.4734972,0.0001463782,-0.0009119193,6.274683
982,-6639.396,8784.275,-715.7785,1.773166,6.463307,7.88227,0.06107992,0.9930483,0.0639504,0.07768294,-0.4737073,0.0002278907,-0.0008993066,6.284937
982.2,-6639.041,8785.567,-714.2021,1.785192,6.457518,7.881657,0.1080508,0.9890331,0.06028931,0.08064586,-0.4739176,0.0003077999,-0.0008789385,6.29519
982.4,-6638.683,8786.858,-712.6259,1.797219,6.45173,7.881043,0.1547992,0.9827942,0.05648961,0.08343701,-0.474128,0.0003853684,-0.0008510028,6.305444
982.6,-6638.322,8788.148,-711.0497,1.809246,6.445942,7.880431,0.2012196,0.9743426,0.05255926,0.08604978,-0.4743384,0.0004598796,-0.0008157572,6.315668
982.8,-6637.959,8789.437,-709.4737,1.821273,6.440155,7.879817,0.2472072,0.9636946,0.04850655,0.08847795,-0.474549,0.0005306448,-0.0007735274,6.325922
983,-6637.593,8790.724,-707.8978,1.8333,6.434368,7.879205,0.2926577,0.9508712,0.04434007,0.09071568,-0.4747596,0.000597009,-0.0007247039,6.336176
983.2,-6637.226,8792.011,-706.322,1.845326,6.428581,7.878592,0.3374679,0.9358985,0.04006869,0.0927575,-0.4749703,0.0006583576,-0.0006697388,6.346399
983.4,-6636.855,8793.296,-704.7463,1.857351,6.422794,7.877979,0.3815359,0.9188073,0.03570154,0.09459838,-0.4751812,0.0007141216,-0.0006091414,6.356653
983.6,-6636.482,8794.579,-703.1708,1.869375,6.417007,7.877367,0.4247611,0.8996336,0.03124801,0.09623372,-0.4753921,0.0007637835,-0.000543474,6.366876
983.8,-6636.107,8795.862,-701.5954,1.881399,6.411221,7.876755,0.4670446,0.878418,0.0267177,0.09765933,-0.4756031,0.0008068819,-0.0004733462,6.37713
984,-6635.73,8797.144,-700.0201,1.893422,6.405434,7.876143,0.5082897,0.8552057,0.02212043,0.0988715,-0.4758142,0.0008430161,-0.0003994098,6.387384
984.2,-6635.35,8798.425,-698.4449,1.905444,6.399648,7.87553,0.5484014,0.8300467,0.01746619,0.09986696,-0.4760254,0.0008718495,-0.0003223528,6.397607
984.4,-6634.968,8799.704,-696.8699,1.917464,6.393861,7.874918,0.5872873,0.8029954,0.01276514,0.1006429,-0.4762367,0.0008931137,-0.0002428926,6.407831
984.6,-6634.583,8800.982,-695.295,1.929484,6.388074,7.874306,0.6248577,0.7741109,0.008027584,0.101197,-0.4764481,0.00090661,-0.00016177,6.418085
984.8,-6634.196,8802.259,-693.7202,1.941503,6.382288,7.873694,0.6610253,0.7434561,0.00326395,0.1015275,-0.4766596,0.0009122122,-7.974183e-05,6.428308
985,-6633.807,8803.535,-692.1455,1.95352,6.376501,7.873083,0.6957063,0.7110986,-0.001515247,0.1016329,-0.4768712,0.000909868,2.425871e-06,6.438562
985.2,-6633.415,8804.81,-690.5709,1.965536,6.370715,7.872471,0.7288197,0.6771096,-0.006299414,0.1015125,-0.4770828,0.0008995987,8.396501e-05,6.448785
985.4,-6633.02,8806.083,-688.9965,1.977552,6.364928,7.87186,0.7602879,0.6415645,-0.01107791,0.1011659,-0.4772946,0.0008815003,0.0001641126,6.459009
985.6,-6632.624,8807.355,-687.4222,1.989566,6.359141,7.871249,0.7900373,0.6045421,-0.01584006,0.1005932,-0.4775065,0.0008557419,0.0002421181,6.469263
985.8,-6632.225,8808.627,-685.848,2.001579,6.353354,7.870637,0.8179976,0.566125,-0.02057519,0.09979515,-0.4777185,0.0008225645,0.0003172502,6.479486
986,-6631.823,8809.896,-684.2739,2.01359,6.347567,7.870026,0.8441027,0.526399,-0.02527266,0.09877288,-0.4779305,0.0007822792,0.0003888037,6.489709
986.2,-6631.419,8811.166,-682.7,2.025601,6.34178,7.869415,0.8682903,0.4854532,-0.02992185,0.09752807,-0.4781427,0.0007352637,0.0004561067,6.499963
986.4,-6631.013,8812.434,-681.1262,2.03761,6.335993,7.868804,0.8905028,0.4433798,-0.03451223,0.0960629,-0.4783549,0.0006819598,0.0005185262,6.510187
986.6,-6630.604,8813.7,-679.5525,2.049618,6.330206,7.868194,0.9106866,0.4002734,-0.03903334,0.09438005,-0.4785672,0.0006228682,0.0005754749,6.52041
986.8,-6630.193,8814.966,-677.9789,2.061625,6.324419,7.867583,0.9287928,0.3562315,-0.04347487,0.09248271,-0.4787797,0.0005585452,0.0006264159,6.530634
987,-6629.779,8816.23,-676.4055,2.073631,6.318631,7.866972,0.9447771,0.3113538,-0.04782661,0.09037454,-0.4789922,0.0004895966,0.000670869,6.540857
987.2,-6629.363,8817.493,-674.8321,2.086508,6.31343,7.866366,0.9586002,0.2657423,-0.05207856,0.08805971,-0.4792048,0.0004166723,0.0007084142,6.55108
987.4,-6628.944,8818.756,-673.2589,2.101533,6.309676,7.865767,0.9702273,0.2195008,-0.05622086,0.08554287,-0.4794175,0.0003404605,0.0007386966,6.561304
987.6,-6628.522,8820.018,-671.6858,2.11826,6.307067,7.865173,0.9796289,0.1727348,-0.0602439,0.08282913,-0.4796303,0.000261681,0.0007614294,6.571527
987.8,-6628.097,8821.278,-670.1128,2.136314,6.305352,7.864582,0.9867803,0.1255512,-0.06413828,0.07992407,-0.4798432,0.0001810787,0.000776397,6.581781
988,-6627.668,8822.539,-668.54,2.1554,6.304332,7.86399,0.9916621,0.0780582,-0.06789486,0.07683372,-0.4800562,9.941646e-05,0.000783457,6.592004
988.2,-6627.235,8823.8,-666.9672,2.175292,6.303854,7.863398,0.9942602,0.03036483,-0.07150479,0.07356457,-0.4802693,1.74677e-05,0.0007825418,6.602228
988.4,-6626.798,8825.061,-665.3946,2.195809,6.303799,7.862803,0.9945654,-0.01741909,-0.0749595,0.0701235,-0.4804825,-6.399054e-05,0.0007736592,6.612421
988.6,-6626.356,8826.321,-663.8221,2.216815,6.304072,7.862207,0.9925741,-0.06518333,-0.07825075,0.06651784,-0.4806958,-0.0001441852,0.0007568927,6.622644
988.8,-6625.911,8827.583,-662.2497,2.238199,6.304601,7.861609,0.9882878,-0.1128174,-0.08137065,0.06275531,-0.4809091,-0.0002223543,0.0007324007,6.632867
989,-6625.461,8828.844,-660.6774,2.25988,6.305329,7.861009,0.9817135,-0.160211,-0.08431165,0.05884401,-0.4811226,-0.0002977548,0.0007004155,6.643091
989.2,-6625.007,8830.104,-659.1053,2.281789,6.306212,7.860408,0.9728633,-0.207254,-0.08706658,0.05479241,-0.4813361,-0.0003696688,0.0006612403,6.653314
989.4,-6624.548,8831.366,-657.5333,2.303877,6.307217,7.859805,0.9617547,-0.253837,-0.08962869,0.05060933,-0.4815498,-0.0004374112,0.0006152474,6.663538
989.6,-6624.085,8832.628,-655.9614,2.326103,6.308314,7.859201,0.9484107,-0.2998511,-0.09199162,0.04630393,-0.4817635,-0.0005003359,0.0005628744,6.673761
989.8,-6623.618,8833.89,-654.3896,2.348436,6.309484,7.858596,0.9328591,-0.3451889,-0.09414945,0.04188567,-0.4819773,-0.0005578422,0.0005046201,6.683954
990,-6623.146,8835.151,-652.8179,2.370852,6.310711,7.857991,0.9151332,-0.3897442,-0.09609669,0.03736431,-0.4821912,-0.0006093805,0.0004410401,6.694177
990.2,-6622.67,8836.414,-651.2464,2.393332,6.311982,7.857385,0.8952715,-0.4334121,-0.09782836,0.03274988,-0.4824052,-0.0006544577,0.0003727411,6.704401
990.4,-6622.189,8837.676,-649.675,2.415862,6.313287,7.856779,0.8733172,-0.47609,-0.09933988,0.02805266,-0.4826194,-0.0006926421,0.0003003759,6.714624
990.6,-6621.704,8838.939,-648.1037,2.43843,6.314618,7.856172,0.8493189,-0.5176769,-0.1006272,0.02328316,-0.4828336,-0.0007235674,0.0002246364,6.724817
990.8,-6621.213,8840.202,-646.5325,2.461026,6.315969,7.855565,0.8233298,-0.5580747,-0.1016868,0.0184521,-0.4830479,-0.0007469365,0.0001462478,6.73504
991,-6620.719,8841.466,-644.9615,2.483645,6.317335,7.854957,0.795408,-0.5971872,-0.1025156,0.01357035,-0.4832623,-0.0007625247,6.596126e-05,6.745264
991.2,-6620.22,8842.729,-643.3906,2.50628,6.318713,7.85435,0.7656161,-0.6349216,-0.1031111,0.008648986,-0.4834768,-0.0007701816,-1.5453e-05,6.755457
991.4,-6619.716,8843.993,-641.8198,2.528927,6.3201,7.853743,0.7340213,-0.6711876,-0.1034712,0.003699173,-0.4836913,-0.0007698328,-9.721331e-05,6.76568
991.6,-6619.208,8845.257,-640.249,2.551584,6.321494,7.853135,0.7006953,-0.7058985,-0.1035946,-0.001267796,-0.483906,-0.0007614808,-0.0001785339,6.775873
991.8,-6618.696,8846.521,-638.6785,2.574246,6.322893,7.852528,0.6657137,-0.738971,-0.1034802,-0.00624055,-0.4841208,-0.0007452053,-0.0002586325,6.786096
992,-6618.179,8847.786,-637.108,2.596914,6.324296,7.851921,0.6291565,-0.7703253,-0.1031278,-0.01120767,-0.4843356,-0.0007211621,-0.0003367378,6.796289
992.2,-6617.657,8849.051,-635.5377,2.619584,6.325701,7.851313,0.5911074,-0.7998856,-0.1025374,-0.01615769,-0.4845506,-0.0006895823,-0.000412097,6.806512
992.4,-6617.131,8850.316,-633.9675,2.642256,6.327108,7.850706,0.5516538,-0.8275802,-0.1017097,-0.02107916,-0.4847656,-0.0006507697,-0.0004839832,6.816705
992.6,-6616.6,8851.582,-632.3975,2.664929,6.328517,7.850099,0.5108865,-0.8533413,-0.1006461,-0.02596064,-0.4849808,-0.0006050985,-0.000551702,6.826929
992.8,-6616.065,8852.848,-630.8275,2.687602,6.329926,7.849492,0.4688998,-0.8771059,-0.09934831,-0.03079076,-0.4851961,-0.0005530093,-0.0006145991,6.837122
993,-6615.525,8854.114,-629.2576,2.710274,6.331335,7.848885,0.425791,-0.8988154,-0.09781872,-0.0355582,-0.4854114,-0.0004950052,-0.0006720658,6.847314
993.2,-6614.981,8855.381,-627.6879,2.732945,6.332745,7.848278,0.3816602,-0.9184159,-0.09606026,-0.04025176,-0.4856268,-0.0004316473,-0.0007235456,6.857538
993.4,-6614.432,8856.647,-626.1183,2.755615,6.334154,7.847671,0.3366101,-0.9358584,-0.09407635,-0.04486036,-0.4858424,-0.000363549,-0.0007685394,6.867731
993.6,-6613.878,8857.914,-624.5488,2.778283,6.335562,7.847064,0.2907459,-0.9510987,-0.09187099,-0.04937309,-0.486058,-0.0002913701,-0.0008066107,6.877924
993.8,-6613.321,8859.182,-622.9795,2.80095,6.33697,7.846458,0.244175,-0.9640982,-0.08944868,-0.05377922,-0.4862737,-0.0002158109,-0.0008373897,6.888147
994,-6612.758,8860.449,-621.4103,2.823614,6.338378,7.845851,0.1970066,-0.9748229,-0.08681447,-0.05806822,-0.4864896,-0.000137605,-0.0008605769,6.89834
994.2,-6612.191,8861.717,-619.8412,2.846276,6.339785,7.845245,0.1493516,-0.9832446,-0.08397391,-0.06222978,-0.4867055,-5.751272e-05,-0.0008759468,6.908533
994.4,-6611.62,8862.984,-618.2722,2.868937,6.34119,7.844639,0.1013223,-0.9893402,-0.08093303,-0.06625389,-0.4869215,2.368687e-05,-0.0008833492,6.918726
994.6,-6611.043,8864.253,-616.7033,2.891594,6.342596,7.844033,0.05303207,-0.9930922,-0.07769838,-0.07013077,-0.4871376,0.000105203,-0.000882712,6.928918
994.8,-6610.463,8865.521,-615.1346,2.91425,6.343999,7.843427,0.004595247,-0.9944887,-0.07427698,-0.073851,-0.4873539,0.000186241,-0.0008740409,6.939111
995,-6609.878,8866.791,-613.5659,2.936903,6.345403,7.842821,-0.04387328,-0.9935232,-0.07067631,-0.07740548,-0.4875702,0.0002660101,-0.0008574203,6.949335
995.2,-6609.288,8868.06,-611.9974,2.959553,6.346805,7.842215,-0.09225829,-0.9901949,-0.06690428,-0.08078542,-0.4877866,0.0003437315,-0.0008330124,6.959528
995.4,-6608.694,8869.329,-610.4291,2.982201,6.348206,7.841609,-0.1404445,-0.9845086,-0.06296927,-0.08398245,-0.4880031,0.0004186452,-0.0008010555,6.96972
995.6,-6608.095,8870.6,-608.8608,3.004847,6.349607,7.841004,-0.1883168,-0.9764747,-0.05888003,-0.08698859,-0.4882197,0.0004900182,-0.000761862,6.979913
995.8,-6607.492,8871.869,-607.2927,3.02749,6.351006,7.840398,-0.2357607,-0.9661094,-0.05464572,-0.08979628,-0.4884364,0.0005571516,-0.0007158157,6.990106
996,-6606.884,8873.14,-605.7246,3.050131,6.352404,7.839793,-0.2826624,-0.9534342,-0.05027589,-0.09239838,-0.4886532,0.0006193871,-0.0006633677,7.000299
996.2,-6606.272,8874.41,-604.1567,3.072768,6.353801,7.839188,-0.3289091,-0.9384765,-0.04578044,-0.09478824,-0.4888701,0.0006761141,-0.0006050325,7.010492
996.4,-6605.655,8875.682,-602.5889,3.095404,6.355197,7.838583,-0.3743894,-0.9212689,-0.04116957,-0.09695964,-0.4890871,0.0007267752,-0.0005413828,7.020685
996.6,-6605.034,8876.952,-601.0213,3.118037,6.356592,7.837977,-0.4189934,-0.9018498,-0.03645382,-0.0989069,-0.4893042,0.0007708725,-0.0004730443,7.030847
996.8,-6604.408,8878.224,-599.4537,3.140667,6.357986,7.837373,-0.4626133,-0.8802626,-0.03164403,-0.1006248,-0.4895214,0.0008079719,-0.0004006891,7.04104
997,-6603.778,8879.495,-597.8864,3.163295,6.359379,7.836768,-0.505143,-0.8565564,-0.02675126,-0.1021087,-0.4897387,0.000837708,-0.0003250298,7.051233
997.2,-6603.143,8880.768,-596.319,3.18592,6.360771,7.836164,-0.5464791,-0.830785,-0.02178684,-0.1033544,-0.4899561,0.0008597873,-0.000246812,7.061426
997.4,-6602.503,8882.04,-594.7519,3.208543,6.362162,7.835559,-0.5865208,-0.8030079,-0.01676229,-0.1043584,-0.4901735,0.000873992,-0.0001668075,7.071619
997.6,-6601.859,8883.312,-593.1848,3.231163,6.363552,7.834954,-0.6251702,-0.773289,-0.01168934,-0.1051176,-0.4903911,0.0008801814,-8.580623e-05,7.081812
997.8,-6601.211,8884.585,-591.6179,3.253781,6.364941,7.83435,-0.6623323,-0.7416974,-0.006579852,-0.1056295,-0.4906088,0.0008782942,-4.608899e-06,7.091974
998,-6600.558,8885.858,-590.0511,3.276396,6.366329,7.833746,-0.6979159,-0.7083066,-0.001445833,-0.1058923,-0.4908266,0.0008683488,7.598116e-05,7.102167
998.2,-6599.9,8887.132,-588.4844,3.299008,6.367715,7.833142,-0.7318329,-0.6731946,0.00370061,-0.1059047,-0.4910444,0.0008504434,0.0001551658,7.11236
998.4,-6599.238,8888.405,-586.9178,3.321618,6.369101,7.832538,-0.7639996,-0.6364441,0.008847298,-0.105666,-0.4912624,0.000824755,0.0002321602,7.122522
998.6,-6598.572,8889.68,-585.3514,3.344225,6.370486,7.831934,-0.7943357,-0.5981415,0.013982,-0.105176,-0.4914805,0.0007915383,0.0003062003,7.132715
998.8,-6597.9,8890.954,-583.785,3.36683,6.371869,7.83133,-0.8227658,-0.5583773,0.01909249,-0.1044352,-0.4916987,0.0007511228,0.0003765507,7.142908
999,-6597.225,8892.229,-582.2189,3.389432,6.373252,7.830727,-0.8492184,-0.5172458,0.02416652,-0.1034447,-0.4919169,0.0007039096,0.000442512,7.15307
999.2,-6596.545,8893.503,-580.6528,3.412032,6.374633,7.830123,-0.873627,-0.4748448,0.0291919,-0.1022063,-0.4921353,0.0006503682,0.0005034277,7.163263
999.4,-6595.86,8894.778,-579.0868,3.434629,6.376014,7.82952,-0.8959297,-0.4312753,0.03415653,-0.1007221,-0.4923537,0.0005910313,0.0005586911,7.173425
999.6,-6595.171,8896.054,-577.5209,3.457223,6.377393,7.828917,-0.9160697,-0.3866414,0.03904837,-0.09899499,-0.4925723,0.0005264897,0.000607751,7.183618
999.8,-6594.477,8897.329,-575.9553,3.479815,6.378771,7.828314,-0.9339952,-0.3410501,0.04385556,-0.09702854,-0.4927909,0.0004573871,0.0006501175,7.193781
1000,-6593.779,8898.604,-574.3896,3.502404,6.380149,7.827711,-0.9496598,-0.2946108,0.04856636,-0.09482675,-0.4930097,0.0003844128,0.0006853672,7.203973
1000.2,-6593.076,8899.881,-572.8242,3.524991,6.381525,7.827108,-0.9630224,-0.2474355,0.05316922,-0.09239426,-0.4932285,0.0003082957,0.0007131473,7.214136
1000.4,-6592.369,8901.157,-571.2588,3.547575,6.3829,7.826505,-0.9740474,-0.1996378,0.05765283,-0.08973628,-0.4934474,0.0002297969,0.0007331793,7.224329
1000.6,-6591.657,8902.435,-569.6935,3.570157,6.384274,7.825902,-0.9827049,-0.1513335,0.0620061,-0.08685856,-0.4936664,0.0001497019,0.000745262,7.234491
1000.8,-6590.941,8903.711,-568.1284,3.592736,6.385647,7.8253,-0.9889708,-0.1026395,0.06621824,-0.08376741,-0.4938856,6.881292e-05,0.0007492736,7.244653
1001,-6590.22,8904.988,-566.5634,3.615313,6.387019,7.824697,-0.9928266,-0.05367431,0.07027873,-0.0804697,-0.4941048,-1.205897e-05,0.0007451731,7.254846
1001.2,-6589.495,8906.266,-564.9985,3.637887,6.38839,7.824095,-0.9942596,-0.004557039,0.07417739,-0.07697278,-0.4943241,-9.210219e-05,0.0007330008,7.265009
1001.4,-6588.765,8907.544,-563.4338,3.660458,6.38976,7.823493,-0.9932632,0.04459242,0.0779044,-0.07328454,-0.4945435,-0.0001705127,0.0007128781,7.275171
1001.6,-6588.031,8908.822,-561.8691,3.683027,6.391129,7.822891,-0.9898366,0.09365385,0.0814503,-0.06941336,-0.494763,-0.000246502,0.0006850066,7.285364
1001.8,-6587.292,8910.101,-560.3046,3.705593,6.392497,7.822289,-0.9839851,0.142507,0.08480605,-0.06536808,-0.4949826,-0.0003193054,0.0006496656,7.295526
1002,-6586.548,8911.379,-558.7402,3.728157,6.393864,7.821687,-0.9757197,0.1910319,0.08796304,-0.06115798,-0.4952023,-0.0003881893,0.0006072103,7.305688
1002.2,-6585.8,8912.658,-557.176,3.750718,6.395229,7.821085,-0.9650577,0.239109,0.09091308,-0.05679281,-0.4954221,-0.0004524592,0.0005580678,7.315851
1002.4,-6585.048,8913.938,-555.6118,3.773277,6.396594,7.820483,-0.9520218,0.2866197,0.09364848,-0.05228271,-0.495642,-0.0005114661,0.0005027329,7.326013
1002.6,-6584.291,8915.217,-554.0478,3.795833,6.397957,7.819882,-0.9366413,0.3334465,0.09616203,-0.0476382,-0.495862,-0.0005646138,0.0004417637,7.336176
1002.8,-6583.53,8916.496,-552.4838,3.818386,6.39932,7.81928,-0.9189507,0.3794734,0.09844703,-0.04287019,-0.4960821,-0.0006113647,0.0003757753,7.346368
1003,-6582.764,8917.776,-550.92,3.840937,6.400681,7.818679,-0.8989905,0.4245858,0.1004973,-0.0379899,-0.4963023,-0.0006512451,0.0003054346,7.356531
1003.2,-6581.994,8919.057,-549.3564,3.863486,6.402042,7.818078,-0.876807,0.4686716,0.1023073,-0.0330089,-0.4965226,-0.0006838508,0.0002314529,7.366693
1003.4,-6581.218,8920.337,-547.7928,3.886031,6.403401,7.817477,-0.8524519,0.5116207,0.1038719,-0.02793901,-0.4967429,-0.0007088507,0.0001545792,7.376855
1003.6,-6580.439,8921.618,-546.2294,3.908575,6.40476,7.816876,-0.8259826,0.5533254,0.1051866,-0.02279233,-0.4969634,-0.0007259905,7.559243e-05,7.387018
1003.8,-6579.655,8922.898,-544.6661,3.931115,6.406117,7.816275,-0.7974616,0.5936812,0.1062477,-0.0175812,-0.497184,-0.0007350954,-4.706127e-06,7.39718
1004,-6578.867,8924.181,-543.1029,3.953654,6.407474,7.815674,-0.7669567,0.6325864,0.1070517,-0.01231814,-0.4974046,-0.000736072,-8.550125e-05,7.407343
1004.2,-6578.074,8925.462,-541.5398,3.976189,6.408829,7.815073,-0.7345409,0.669943,0.107596,-0.007015869,-0.4976254,-0.0007289097,-0.0001659718,7.417505
1004.4,-6577.276,8926.744,-539.9769,3.998722,6.410183,7.814473,-0.7002919,0.7056562,0.1078787,-0.001687226,-0.4978463,-0.0007136804,-0.0002452993,7.427637
1004.6,-6576.474,8928.026,-538.414,4.021253,6.411536,7.813873,-0.6642922,0.7396354,0.1078982,0.003654829,-0.4980672,-0.0006905385,-0.0003226759,7.437799
1004.8,-6575.667,8929.309,-536.8513,4.04378,6.412888,7.813272,-0.6266288,0.771794,0.1076539,0.008997253,-0.4982883,-0.000659719,-0.0003973131,7.447961
